[18, 1, 77, 60, 26, 15, 44, 68, 30, 23, 75, 11, 35, 99, 66, 55, 70, 76, 58, 37, 29, 21, 62, 5, 31, 7, 82, 6, 91, 85, 19, 14, 72, 40, 38, 86, 2, 57, 22, 59, 27, 47, 65, 52, 94, 9, 42, 4, 54, 53, 96, 0, 81, 50, 74, 95, 45, 3, 88, 87, 24, 93, 28, 36, 39, 46, 79, 71, 43, 73, 49, 56, 10, 41, 32, 69, 92, 97, 20, 98]
[18, 1, 77, 60, 15, 26, 44, 68, 23, 30, 99, 11, 35, 75, 58, 70, 66, 37, 55, 76, 5, 21, 29, 62, 7, 91, 31, 19, 85, 82, 6, 14, 72, 40, 38, 22, 86, 65, 2, 57, 94, 42, 59, 54, 27, 52, 4, 47, 81, 9, 0, 74, 53, 96, 34, 50, 32, 78, 80, 67, 93, 49, 95, 64, 83, 88, 92, 25, 33, 79, 10, 46, 90, 43, 63, 51, 41, 8, 89, 45]
[18, 1, 77, 60, 15, 26, 44, 30, 68, 23, 11, 35, 99, 55, 66, 70, 75, 58, 76, 37, 29, 62, 7, 21, 5, 19, 91, 85, 31, 82, 6, 14, 72, 40, 2, 22, 86, 38, 54, 94, 27, 47, 52, 42, 4, 59, 57, 65, 81, 0, 80, 83, 96, 50, 43, 13, 34, 56, 74, 61, 39, 17, 69, 48, 36, 9, 63, 71, 93, 53, 97, 84, 73, 32, 49, 3, 78, 41, 87, 98]
[18, 1, 60, 15, 77, 26, 44, 68, 30, 23, 11, 35, 66, 55, 75, 99, 70, 37, 29, 58, 76, 62, 21, 5, 91, 7, 19, 85, 72, 6, 82, 31, 14, 40, 4, 86, 22, 94, 2, 65, 54, 27, 42, 52, 59, 38, 57, 47, 81, 9, 96, 0, 39, 87, 83, 20, 80, 74, 69, 36, 46, 67, 25, 95, 53, 79, 51, 92, 64, 10, 63, 88, 50, 41, 49, 56, 43, 97, 93, 78]
[18, 1, 77, 60, 15, 26, 44, 30, 23, 68, 11, 66, 35, 75, 99, 55, 70, 58, 37, 76, 29, 21, 62, 5, 7, 91, 72, 14, 31, 82, 85, 19, 6, 40, 22, 86, 65, 59, 38, 94, 27, 47, 2, 42, 57, 54, 4, 96, 52, 0, 10, 81, 95, 9, 73, 46, 45, 53, 80, 33, 71, 32, 17, 98, 83, 39, 89, 34, 36, 49, 84, 74, 50, 93, 69, 12, 56, 61, 20, 63]
[18, 1, 60, 77, 15, 26, 44, 30, 23, 68, 11, 35, 99, 66, 75, 55, 70, 37, 29, 76, 58, 62, 21, 5, 91, 85, 31, 7, 72, 82, 40, 14, 19, 6, 22, 94, 65, 38, 59, 4, 47, 27, 86, 2, 52, 54, 42, 57, 96, 0, 81, 95, 69, 9, 80, 36, 90, 73, 24, 41, 98, 25, 64, 67, 87, 8, 3, 34, 39, 89, 93, 83, 71, 88, 97, 78, 79, 16, 53, 10]
[18, 1, 77, 60, 15, 26, 44, 30, 68, 11, 23, 35, 66, 55, 99, 70, 75, 58, 29, 76, 37, 62, 21, 91, 5, 7, 85, 14, 40, 31, 72, 82, 19, 6, 22, 38, 65, 27, 59, 4, 94, 54, 86, 2, 42, 47, 57, 0, 52, 96, 81, 50, 36, 74, 45, 13, 43, 84, 78, 34, 92, 80, 79, 10, 3, 9, 46, 93, 20, 39, 83, 95, 41, 98, 56, 48, 61, 17, 88, 32]
[18, 1, 15, 60, 77, 26, 30, 44, 23, 11, 68, 66, 35, 55, 75, 99, 70, 58, 37, 76, 29, 21, 62, 5, 91, 7, 85, 82, 72, 31, 14, 40, 22, 6, 38, 4, 86, 19, 94, 59, 65, 54, 47, 27, 42, 2, 57, 96, 74, 78, 52, 0, 81, 97, 73, 64, 51, 43, 53, 39, 36, 95, 33, 87, 49, 45, 93, 90, 92, 25, 63, 41, 32, 50, 10, 69, 46, 71, 89, 9]
[18, 1, 60, 77, 15, 26, 44, 30, 23, 68, 11, 35, 66, 75, 99, 70, 55, 37, 29, 58, 76, 62, 21, 91, 85, 5, 14, 7, 82, 40, 72, 31, 22, 4, 65, 27, 38, 6, 86, 59, 94, 47, 19, 2, 54, 57, 42, 52, 96, 81, 53, 0, 63, 36, 49, 74, 95, 34, 93, 78, 83, 41, 79, 84, 24, 73, 80, 97, 25, 56, 98, 43, 28, 50, 69, 87, 13, 10, 67, 51]
[18, 1, 77, 60, 15, 26, 44, 30, 23, 68, 11, 35, 66, 70, 55, 99, 75, 37, 76, 58, 62, 29, 21, 85, 5, 91, 72, 14, 82, 7, 31, 40, 22, 6, 4, 59, 38, 47, 65, 86, 94, 27, 19, 54, 2, 52, 42, 96, 0, 57, 80, 81, 49, 83, 53, 74, 36, 17, 90, 48, 20, 46, 89, 45, 9, 3, 88, 79, 71, 61, 73, 64, 39, 51, 43, 56, 69, 41, 63, 97]
[18, 1, 77, 15, 60, 26, 44, 30, 11, 23, 68, 55, 35, 66, 75, 70, 37, 99, 29, 76, 58, 21, 91, 62, 5, 82, 72, 85, 40, 7, 14, 31, 22, 4, 65, 38, 6, 86, 59, 94, 47, 19, 27, 96, 2, 54, 42, 52, 39, 0, 36, 57, 83, 95, 33, 8, 67, 93, 98, 12, 71, 88, 92, 80, 84, 81, 34, 49, 78, 25, 53, 16, 20, 10, 74, 50, 9, 89, 43, 64]
[18, 1, 77, 15, 60, 26, 44, 30, 68, 23, 11, 35, 66, 55, 75, 70, 99, 37, 29, 76, 58, 91, 21, 62, 85, 5, 72, 14, 22, 40, 82, 7, 6, 31, 4, 86, 65, 94, 59, 47, 38, 54, 27, 96, 19, 95, 2, 42, 57, 78, 93, 52, 0, 98, 25, 81, 74, 50, 46, 53, 39, 32, 73, 97, 41, 13, 90, 79, 34, 24, 45, 80, 69, 10, 63, 17, 36, 49, 83, 3]
[18, 1, 77, 15, 60, 26, 44, 30, 11, 23, 68, 35, 66, 70, 55, 75, 99, 58, 37, 29, 76, 62, 21, 91, 85, 5, 82, 7, 14, 72, 40, 22, 31, 65, 4, 6, 59, 86, 47, 27, 38, 96, 94, 54, 2, 42, 19, 52, 0, 93, 57, 39, 32, 64, 45, 73, 79, 46, 87, 41, 92, 97, 67, 80, 83, 81, 56, 61, 53, 95, 36, 74, 63, 69, 43, 48, 78, 34, 88, 71]
[18, 1, 77, 60, 15, 26, 44, 30, 11, 23, 68, 35, 66, 70, 55, 75, 37, 58, 99, 76, 29, 91, 21, 62, 5, 85, 82, 65, 22, 14, 40, 31, 72, 7, 4, 47, 86, 6, 59, 27, 96, 38, 94, 2, 54, 52, 19, 57, 42, 80, 78, 67, 93, 43, 64, 63, 89, 61, 33, 56, 24, 32, 97, 90, 9, 84, 39, 98, 95, 0, 13, 41, 25, 83, 36, 73, 87, 46, 17, 49]
[18, 1, 77, 60, 15, 26, 44, 30, 11, 23, 68, 35, 66, 75, 55, 70, 37, 99, 58, 76, 91, 21, 29, 62, 40, 5, 22, 85, 82, 72, 14, 65, 7, 31, 27, 4, 94, 86, 6, 47, 59, 96, 38, 54, 19, 42, 52, 9, 2, 57, 49, 0, 93, 17, 36, 8, 50, 89, 78, 10, 53, 74, 69, 45, 81, 97, 25, 88, 43, 24, 73, 51, 92, 98, 16, 79, 39, 71, 12, 80]
[18, 1, 60, 77, 15, 26, 44, 30, 11, 23, 35, 66, 68, 70, 55, 75, 37, 99, 76, 91, 58, 29, 21, 62, 85, 40, 22, 5, 82, 72, 14, 31, 65, 94, 7, 47, 4, 27, 59, 54, 96, 6, 86, 38, 74, 2, 10, 52, 42, 19, 81, 93, 78, 80, 0, 53, 45, 69, 90, 9, 3, 49, 83, 87, 50, 64, 20, 73, 89, 34, 56, 41, 25, 95, 57, 13, 39, 61, 98, 33]
[18, 1, 60, 15, 77, 26, 30, 44, 11, 23, 68, 35, 66, 75, 70, 55, 37, 58, 99, 76, 91, 21, 62, 29, 40, 85, 5, 82, 22, 65, 14, 72, 31, 4, 7, 47, 94, 86, 27, 96, 59, 6, 54, 38, 19, 95, 42, 52, 2, 81, 74, 93, 53, 28, 0, 63, 56, 97, 83, 46, 39, 64, 43, 3, 79, 36, 24, 34, 67, 84, 16, 80, 41, 48, 50, 71, 92, 10, 9, 57]
[18, 1, 77, 15, 60, 26, 44, 11, 30, 23, 55, 66, 70, 68, 35, 75, 37, 99, 58, 91, 85, 76, 40, 21, 62, 29, 22, 5, 82, 72, 31, 14, 4, 65, 7, 94, 96, 27, 59, 47, 86, 54, 2, 38, 6, 52, 42, 67, 74, 95, 43, 53, 46, 81, 36, 93, 63, 0, 32, 88, 69, 89, 19, 20, 98, 17, 80, 97, 12, 25, 8, 92, 34, 84, 49, 78, 45, 73, 90, 56]
[18, 1, 60, 77, 15, 26, 30, 44, 11, 23, 55, 68, 35, 66, 75, 70, 99, 37, 58, 91, 29, 76, 21, 5, 85, 40, 62, 82, 22, 65, 72, 31, 59, 96, 14, 4, 6, 86, 7, 94, 47, 27, 54, 42, 38, 52, 95, 74, 78, 2, 36, 43, 32, 98, 88, 79, 33, 41, 45, 87, 10, 83, 50, 9, 0, 39, 64, 93, 67, 57, 24, 63, 73, 51, 81, 53, 97, 25, 89, 80]
[18, 1, 77, 60, 15, 26, 30, 44, 11, 23, 66, 68, 75, 35, 70, 55, 37, 99, 76, 29, 91, 58, 85, 21, 62, 22, 40, 5, 65, 82, 31, 14, 72, 47, 96, 4, 59, 94, 86, 7, 27, 6, 54, 95, 2, 83, 42, 39, 52, 57, 41, 38, 64, 0, 10, 36, 78, 43, 9, 50, 46, 74, 3, 24, 13, 49, 79, 48, 81, 97, 98, 56, 69, 93, 20, 71, 80, 90, 87, 88]
[18, 1, 15, 60, 77, 26, 30, 44, 11, 23, 66, 75, 35, 68, 70, 55, 91, 99, 37, 58, 29, 76, 21, 85, 40, 62, 5, 22, 82, 72, 14, 4, 96, 65, 59, 31, 47, 94, 86, 7, 54, 27, 38, 6, 52, 3, 2, 49, 95, 83, 56, 42, 57, 32, 16, 73, 92, 64, 0, 33, 63, 45, 53, 34, 17, 41, 84, 89, 74, 19, 36, 8, 80, 69, 12, 90, 43, 61, 78, 67]
[18, 1, 60, 77, 15, 26, 30, 23, 11, 44, 68, 66, 75, 35, 70, 55, 91, 37, 29, 76, 58, 85, 99, 21, 62, 5, 22, 40, 82, 94, 65, 47, 96, 72, 59, 27, 14, 4, 31, 86, 19, 7, 54, 42, 6, 52, 38, 2, 53, 92, 78, 49, 0, 34, 74, 17, 39, 95, 9, 13, 63, 73, 71, 93, 45, 50, 3, 97, 32, 46, 43, 25, 28, 83, 36, 79, 81, 10, 64, 48]
[18, 1, 60, 77, 15, 26, 44, 30, 11, 23, 68, 66, 35, 55, 75, 70, 91, 37, 29, 85, 58, 76, 99, 40, 21, 22, 62, 82, 5, 65, 47, 94, 72, 4, 96, 27, 59, 31, 86, 14, 54, 19, 7, 6, 39, 10, 95, 52, 38, 25, 42, 2, 9, 93, 73, 0, 78, 34, 97, 74, 98, 89, 16, 3, 71, 43, 33, 56, 32, 20, 87, 46, 88, 81, 64, 53, 36, 12, 63, 80]
[18, 77, 1, 60, 15, 26, 30, 11, 44, 23, 75, 66, 55, 68, 70, 35, 37, 91, 99, 29, 76, 85, 21, 58, 22, 5, 62, 82, 40, 65, 96, 94, 27, 47, 59, 72, 4, 31, 14, 86, 7, 54, 19, 42, 6, 98, 38, 95, 52, 9, 88, 80, 10, 2, 39, 0, 89, 93, 57, 53, 67, 45, 87, 69, 79, 41, 13, 49, 50, 92, 51, 78, 90, 17, 73, 36, 34, 74, 20, 61]
[18, 77, 1, 60, 15, 26, 30, 44, 23, 11, 75, 66, 70, 55, 68, 37, 35, 29, 91, 76, 85, 58, 99, 22, 21, 5, 40, 62, 82, 96, 65, 94, 72, 47, 59, 14, 27, 4, 54, 86, 31, 7, 19, 98, 38, 52, 69, 57, 6, 41, 50, 49, 95, 73, 42, 79, 97, 25, 43, 80, 81, 10, 0, 67, 83, 93, 56, 39, 24, 2, 48, 74, 8, 89, 33, 53, 71, 16, 64, 36]
[18, 60, 1, 77, 15, 26, 23, 11, 30, 75, 44, 66, 35, 68, 70, 37, 55, 91, 29, 76, 99, 85, 58, 21, 40, 22, 62, 5, 82, 96, 65, 94, 72, 27, 59, 4, 47, 86, 54, 31, 14, 24, 7, 19, 52, 38, 6, 42, 97, 83, 57, 98, 2, 43, 41, 45, 95, 81, 80, 39, 84, 71, 13, 32, 56, 9, 49, 46, 51, 92, 79, 10, 50, 74, 64, 93, 33, 53, 25, 28]
[18, 60, 15, 77, 1, 26, 30, 23, 11, 44, 75, 66, 68, 70, 55, 35, 91, 58, 21, 29, 85, 37, 76, 22, 99, 62, 40, 5, 82, 96, 65, 4, 94, 59, 72, 27, 47, 14, 31, 54, 7, 86, 83, 9, 97, 52, 84, 95, 32, 42, 2, 38, 57, 6, 78, 12, 24, 63, 25, 87, 49, 81, 0, 92, 17, 46, 90, 36, 10, 73, 43, 93, 8, 34, 61, 74, 64, 80, 45, 48]
[18, 60, 77, 15, 1, 30, 26, 23, 11, 68, 66, 75, 44, 70, 55, 35, 91, 37, 58, 76, 21, 85, 22, 29, 99, 62, 96, 5, 82, 65, 40, 94, 47, 72, 4, 27, 14, 59, 63, 54, 78, 86, 7, 87, 0, 42, 31, 83, 73, 6, 52, 2, 97, 95, 38, 34, 69, 19, 33, 3, 39, 12, 98, 25, 41, 89, 74, 9, 49, 13, 8, 80, 16, 67, 79, 57, 88, 90, 81, 53]
[18, 60, 77, 1, 15, 30, 26, 23, 66, 44, 11, 75, 68, 70, 29, 55, 91, 35, 85, 21, 37, 99, 76, 22, 58, 40, 65, 5, 96, 82, 4, 72, 62, 94, 59, 78, 27, 47, 3, 14, 86, 31, 54, 83, 19, 88, 7, 39, 0, 97, 52, 98, 53, 42, 63, 38, 73, 95, 69, 9, 24, 64, 84, 89, 6, 50, 67, 46, 17, 41, 36, 2, 43, 33, 45, 10, 13, 32, 28, 87]
[18, 60, 77, 1, 15, 30, 26, 23, 66, 75, 11, 44, 68, 70, 55, 91, 85, 35, 22, 21, 76, 37, 29, 58, 96, 40, 62, 5, 99, 4, 82, 65, 94, 47, 27, 72, 59, 3, 54, 14, 36, 31, 0, 7, 50, 86, 78, 6, 52, 83, 42, 10, 63, 98, 32, 38, 43, 73, 92, 56, 97, 20, 16, 64, 74, 93, 53, 61, 49, 67, 39, 79, 48, 25, 57, 51, 69, 88, 80, 89]
[18, 60, 77, 15, 1, 26, 23, 30, 75, 66, 11, 68, 70, 44, 55, 91, 37, 35, 21, 22, 76, 85, 58, 29, 40, 96, 5, 82, 65, 99, 62, 4, 27, 72, 94, 59, 47, 54, 14, 93, 31, 86, 74, 0, 56, 52, 3, 6, 64, 36, 25, 79, 78, 50, 7, 80, 57, 2, 46, 24, 32, 81, 34, 83, 71, 8, 98, 95, 53, 92, 12, 41, 33, 73, 42, 45, 43, 97, 20, 90]
[18, 60, 77, 15, 1, 26, 23, 30, 75, 11, 66, 70, 44, 68, 91, 55, 22, 37, 21, 76, 85, 29, 35, 40, 58, 99, 65, 96, 82, 62, 4, 5, 47, 94, 27, 72, 59, 95, 3, 78, 86, 31, 74, 14, 7, 12, 2, 93, 54, 71, 42, 52, 97, 41, 81, 0, 28, 6, 10, 49, 17, 56, 92, 16, 13, 90, 98, 64, 57, 34, 38, 53, 24, 19, 79, 84, 87, 9, 83, 50]
[18, 60, 77, 15, 1, 26, 23, 30, 75, 11, 66, 44, 68, 70, 55, 91, 21, 85, 22, 76, 40, 37, 58, 96, 29, 35, 4, 82, 65, 99, 5, 62, 47, 27, 59, 94, 19, 72, 9, 86, 78, 14, 54, 0, 74, 7, 49, 6, 64, 95, 31, 93, 38, 97, 56, 39, 73, 46, 63, 89, 80, 10, 41, 71, 52, 28, 17, 87, 36, 32, 45, 53, 34, 88, 2, 33, 25, 81, 42, 12]
[18, 60, 77, 1, 15, 23, 26, 30, 75, 66, 11, 68, 44, 70, 55, 91, 21, 37, 85, 22, 76, 40, 96, 35, 29, 58, 82, 5, 65, 99, 47, 94, 62, 4, 72, 27, 39, 59, 80, 63, 54, 19, 7, 10, 86, 36, 73, 97, 33, 14, 25, 32, 46, 87, 41, 74, 38, 93, 64, 89, 52, 6, 0, 48, 50, 2, 95, 98, 51, 56, 42, 3, 78, 83, 28, 20, 34, 9, 13, 92]
[18, 60, 77, 15, 1, 23, 26, 30, 75, 11, 66, 68, 70, 55, 91, 44, 21, 76, 85, 29, 22, 58, 96, 40, 37, 99, 65, 4, 82, 94, 35, 47, 5, 62, 72, 59, 27, 54, 36, 78, 3, 83, 86, 19, 80, 95, 98, 39, 73, 7, 63, 0, 24, 49, 57, 45, 52, 2, 10, 43, 69, 17, 31, 79, 16, 88, 90, 6, 74, 67, 41, 56, 8, 50, 14, 9, 97, 42, 71, 89]
[18, 77, 60, 15, 1, 23, 30, 26, 75, 66, 11, 68, 70, 91, 55, 44, 21, 85, 76, 22, 58, 40, 96, 29, 37, 99, 65, 35, 82, 4, 47, 94, 72, 62, 27, 5, 59, 43, 69, 31, 3, 98, 39, 86, 42, 83, 95, 78, 49, 67, 14, 19, 88, 50, 74, 79, 80, 45, 54, 0, 24, 12, 90, 33, 7, 84, 71, 73, 38, 20, 81, 93, 48, 64, 57, 34, 52, 36, 6, 25]
[18, 77, 60, 15, 23, 1, 26, 30, 75, 66, 11, 68, 70, 91, 44, 55, 21, 85, 96, 22, 40, 76, 58, 99, 35, 29, 37, 82, 47, 4, 94, 72, 65, 5, 62, 27, 78, 59, 43, 86, 31, 25, 54, 93, 3, 69, 12, 95, 64, 81, 83, 38, 19, 80, 39, 48, 98, 28, 16, 49, 61, 92, 57, 0, 97, 53, 6, 33, 90, 52, 17, 8, 51, 87, 79, 20, 74, 24, 73, 10]
[18, 60, 77, 15, 23, 1, 30, 26, 75, 66, 11, 70, 68, 91, 21, 55, 44, 40, 22, 85, 96, 76, 58, 82, 29, 37, 99, 65, 47, 4, 62, 5, 53, 72, 35, 94, 86, 27, 97, 59, 10, 78, 54, 0, 64, 87, 93, 17, 31, 25, 16, 3, 39, 43, 14, 81, 9, 50, 34, 98, 42, 13, 46, 12, 89, 63, 45, 52, 41, 73, 80, 2, 74, 8, 38, 36, 92, 32, 28, 7]
[18, 60, 77, 15, 23, 30, 1, 75, 26, 66, 11, 70, 68, 55, 91, 44, 22, 21, 40, 85, 76, 58, 96, 29, 82, 4, 65, 99, 37, 94, 62, 47, 5, 72, 32, 9, 2, 27, 35, 14, 59, 97, 41, 7, 46, 42, 53, 31, 54, 86, 38, 89, 63, 0, 34, 64, 43, 71, 93, 95, 3, 78, 61, 83, 57, 36, 49, 67, 13, 81, 79, 98, 50, 33, 90, 84, 45, 10, 6, 52]
[18, 77, 60, 15, 23, 26, 30, 1, 75, 66, 11, 68, 70, 91, 21, 55, 96, 40, 85, 58, 76, 22, 44, 37, 29, 65, 47, 82, 4, 99, 94, 62, 5, 27, 72, 59, 67, 35, 86, 9, 95, 41, 64, 2, 53, 6, 49, 83, 36, 97, 63, 32, 71, 7, 54, 10, 92, 42, 80, 87, 33, 31, 74, 50, 52, 46, 79, 14, 39, 16, 0, 56, 89, 61, 51, 98, 38, 20, 73, 78]
[18, 77, 60, 15, 23, 30, 75, 1, 26, 11, 66, 68, 70, 91, 85, 76, 40, 44, 96, 55, 22, 21, 29, 58, 37, 47, 99, 65, 94, 82, 5, 4, 72, 62, 9, 35, 56, 27, 59, 95, 86, 97, 74, 42, 6, 80, 78, 41, 64, 39, 54, 73, 2, 20, 67, 32, 87, 0, 83, 53, 98, 16, 13, 17, 69, 28, 25, 19, 43, 3, 71, 63, 48, 49, 8, 88, 90, 92, 52, 93]
[18, 77, 60, 23, 15, 75, 26, 30, 1, 66, 11, 91, 70, 68, 21, 40, 44, 96, 55, 76, 85, 22, 58, 65, 47, 37, 19, 29, 82, 99, 4, 72, 94, 5, 62, 59, 48, 17, 25, 27, 69, 93, 88, 35, 9, 95, 56, 43, 97, 74, 6, 39, 73, 3, 64, 42, 86, 28, 2, 0, 81, 57, 7, 41, 16, 80, 84, 12, 14, 79, 33, 24, 50, 8, 32, 54, 53, 34, 71, 45]
[18, 77, 60, 23, 15, 30, 75, 1, 26, 66, 11, 91, 70, 68, 21, 85, 96, 55, 40, 76, 22, 44, 29, 99, 58, 47, 65, 82, 4, 37, 19, 72, 94, 57, 35, 12, 62, 81, 24, 27, 59, 7, 95, 54, 97, 17, 14, 74, 5, 43, 34, 86, 69, 98, 78, 52, 39, 6, 89, 0, 41, 10, 93, 3, 38, 49, 80, 83, 50, 9, 2, 31, 53, 64, 13, 73, 45, 79, 51, 90]
[18, 77, 60, 15, 23, 30, 75, 26, 66, 1, 11, 91, 70, 68, 40, 96, 55, 85, 21, 22, 76, 44, 47, 58, 82, 65, 99, 4, 35, 72, 19, 31, 29, 62, 37, 10, 5, 94, 27, 59, 38, 43, 95, 81, 74, 49, 97, 98, 86, 52, 57, 78, 14, 83, 12, 90, 0, 73, 69, 42, 46, 33, 67, 25, 56, 2, 24, 89, 93, 51, 6, 54, 88, 7, 39, 63, 9, 64, 3, 71]
[18, 77, 60, 23, 15, 75, 30, 26, 66, 1, 68, 11, 70, 91, 85, 96, 21, 40, 22, 76, 55, 44, 47, 65, 58, 99, 4, 82, 29, 72, 94, 37, 62, 59, 35, 10, 42, 27, 46, 97, 31, 5, 38, 98, 25, 74, 86, 67, 52, 81, 33, 19, 89, 83, 69, 9, 12, 61, 24, 95, 87, 54, 64, 14, 6, 41, 84, 50, 2, 28, 0, 20, 79, 49, 92, 88, 56, 78, 32, 17]
[18, 77, 23, 15, 60, 75, 30, 26, 1, 66, 70, 91, 11, 68, 96, 40, 21, 85, 76, 55, 22, 58, 47, 65, 4, 44, 82, 99, 29, 94, 72, 87, 32, 59, 37, 62, 92, 98, 42, 97, 19, 61, 25, 81, 27, 79, 35, 41, 5, 28, 38, 84, 10, 14, 74, 52, 31, 13, 63, 20, 53, 83, 0, 50, 95, 93, 73, 86, 45, 43, 80, 57, 8, 7, 34, 64, 71, 48, 46, 54]
[18, 77, 23, 60, 15, 75, 30, 26, 66, 1, 11, 70, 91, 40, 96, 21, 68, 85, 22, 58, 65, 76, 47, 55, 82, 44, 72, 4, 99, 94, 37, 80, 62, 29, 38, 35, 53, 48, 59, 45, 34, 87, 10, 27, 43, 7, 57, 8, 52, 13, 73, 42, 93, 14, 97, 89, 28, 98, 74, 5, 19, 92, 41, 39, 63, 81, 3, 78, 16, 9, 36, 25, 71, 49, 17, 69, 86, 33, 56, 83]
[18, 77, 60, 23, 15, 75, 30, 1, 26, 66, 11, 68, 70, 40, 91, 96, 85, 21, 76, 47, 22, 4, 55, 44, 82, 65, 58, 36, 72, 99, 59, 3, 39, 16, 94, 98, 29, 78, 62, 27, 53, 37, 9, 5, 97, 80, 34, 49, 38, 57, 67, 45, 71, 42, 35, 17, 51, 32, 54, 12, 43, 64, 95, 87, 50, 14, 73, 6, 31, 93, 92, 52, 89, 13, 88, 86, 48, 2, 7, 79]
[18, 77, 23, 60, 75, 15, 30, 26, 66, 11, 1, 91, 96, 85, 40, 68, 70, 21, 76, 22, 47, 65, 44, 55, 4, 82, 72, 2, 29, 36, 58, 27, 99, 94, 6, 32, 37, 12, 98, 54, 31, 95, 39, 78, 3, 64, 62, 97, 59, 42, 35, 79, 50, 89, 51, 81, 71, 28, 41, 53, 86, 5, 87, 73, 88, 74, 67, 10, 14, 90, 16, 8, 52, 43, 69, 33, 49, 0, 24, 80]
[18, 77, 23, 75, 60, 15, 30, 66, 26, 1, 11, 91, 70, 85, 96, 21, 40, 68, 22, 76, 47, 55, 58, 65, 29, 4, 72, 44, 82, 0, 37, 99, 6, 27, 59, 90, 2, 95, 39, 86, 94, 41, 10, 8, 64, 73, 98, 12, 74, 81, 88, 62, 3, 97, 16, 78, 14, 36, 28, 49, 67, 42, 83, 63, 20, 54, 19, 38, 9, 13, 84, 50, 57, 7, 17, 24, 32, 46, 52, 93]
[18, 23, 77, 75, 15, 60, 30, 26, 66, 1, 11, 91, 96, 68, 85, 70, 21, 40, 76, 22, 47, 65, 4, 55, 82, 58, 0, 29, 83, 19, 72, 44, 38, 41, 2, 99, 59, 27, 94, 6, 90, 64, 46, 20, 98, 9, 81, 62, 73, 95, 97, 93, 7, 63, 54, 36, 33, 74, 5, 80, 35, 56, 12, 31, 50, 25, 92, 52, 24, 49, 43, 34, 10, 57, 45, 53, 13, 3, 89, 39]
[18, 77, 23, 60, 75, 15, 30, 66, 26, 1, 11, 91, 96, 85, 70, 21, 68, 40, 22, 76, 65, 47, 82, 4, 55, 72, 58, 5, 0, 29, 99, 56, 80, 25, 31, 19, 44, 3, 27, 2, 95, 83, 62, 34, 35, 38, 53, 43, 93, 20, 94, 41, 97, 46, 64, 36, 45, 59, 92, 54, 10, 6, 81, 78, 89, 98, 86, 42, 90, 37, 16, 33, 48, 73, 52, 32, 69, 17, 63, 74]
[18, 60, 77, 23, 75, 15, 30, 66, 26, 1, 96, 11, 70, 85, 91, 21, 68, 22, 40, 76, 47, 65, 4, 82, 58, 44, 99, 0, 83, 55, 72, 42, 37, 29, 78, 27, 80, 34, 98, 94, 59, 5, 25, 35, 48, 86, 62, 43, 69, 97, 53, 95, 19, 6, 31, 3, 54, 73, 32, 61, 17, 50, 71, 56, 12, 8, 81, 38, 2, 87, 9, 79, 7, 41, 33, 64, 84, 39, 16, 14]
[18, 77, 23, 60, 75, 15, 26, 30, 66, 1, 96, 21, 85, 91, 11, 70, 40, 22, 68, 76, 47, 4, 37, 65, 79, 72, 55, 82, 87, 71, 58, 94, 27, 0, 44, 8, 61, 99, 9, 7, 14, 62, 64, 86, 53, 98, 29, 12, 43, 19, 5, 69, 50, 59, 42, 39, 73, 83, 25, 95, 31, 51, 67, 57, 6, 84, 93, 92, 88, 49, 54, 74, 78, 97, 41, 3, 89, 17, 28, 52]
[18, 23, 77, 60, 15, 75, 26, 66, 30, 96, 1, 91, 21, 11, 85, 40, 70, 22, 68, 47, 76, 65, 4, 72, 82, 55, 71, 59, 58, 28, 51, 57, 74, 79, 49, 83, 64, 37, 87, 88, 7, 0, 67, 61, 94, 93, 29, 92, 5, 12, 27, 99, 73, 14, 89, 98, 52, 20, 13, 38, 45, 50, 9, 41, 86, 2, 36, 39, 35, 42, 53, 48, 34, 80, 19, 81, 33, 62, 25, 32]
[18, 23, 77, 60, 75, 15, 26, 66, 30, 1, 96, 91, 11, 21, 85, 40, 70, 22, 47, 68, 76, 65, 4, 58, 82, 72, 55, 0, 99, 35, 2, 81, 36, 38, 45, 80, 74, 13, 34, 64, 29, 59, 87, 49, 62, 14, 93, 20, 9, 50, 27, 71, 16, 28, 37, 97, 95, 46, 73, 67, 44, 5, 3, 79, 8, 10, 86, 54, 90, 94, 43, 6, 19, 98, 89, 33, 52, 31, 92, 42]
[18, 23, 77, 75, 60, 15, 26, 30, 66, 85, 96, 91, 21, 1, 70, 11, 22, 40, 68, 47, 76, 65, 10, 4, 72, 82, 58, 90, 46, 54, 44, 95, 99, 59, 0, 3, 81, 27, 6, 55, 97, 2, 86, 38, 16, 73, 29, 31, 37, 13, 43, 49, 98, 64, 41, 14, 50, 83, 36, 78, 74, 51, 7, 12, 35, 57, 20, 71, 34, 25, 9, 42, 61, 32, 79, 94, 56, 53, 28, 87]
[18, 23, 77, 75, 60, 15, 26, 66, 30, 96, 91, 85, 21, 11, 40, 1, 22, 70, 68, 47, 76, 4, 78, 65, 82, 58, 72, 74, 99, 0, 10, 56, 12, 83, 44, 59, 97, 6, 55, 38, 53, 29, 7, 61, 90, 9, 95, 41, 43, 46, 54, 37, 27, 2, 63, 8, 64, 94, 57, 35, 80, 51, 14, 24, 52, 3, 25, 48, 17, 88, 39, 62, 34, 36, 49, 93, 50, 89, 81, 16]
